Ciphertext,Ciphertext Length,Entropy,Hex Ratio,Base64 Ratio,Repetition Rate,Alphabetic Ratio,Numeric Ratio,Algorithm
2vzsIvc1cbfSAOnIy+QYbMu6bDFg3OBHDc/HfJBh+7w=,44,4.879664004902593,0.4318181818181818,1.0,0.0,0.7954545454545454,0.11363636363636363,ChaCha20
ZPVlZxcfl1oO/GoHFoUWf7e5S9BHsIEUOcnqJW8u2H4=,44,4.925118550357138,0.3409090909090909,1.0,0.0,0.7954545454545454,0.1590909090909091,RC4
OZlSerUOEGjz5AQEgbOz7T+WLzfvsh6zAXytnvopPXhKGj0DsuV/RA==,56,5.2089660826946265,0.23214285714285715,1.0,0.01818181818181818,0.8571428571428571,0.07142857142857142,3DES
Sbk8/tzpRVt8Esjsv/6GOBJGHrmGhmOuTdASsfRFfjLk7DqUDQ27eQ==,56,5.137537511266055,0.30357142857142855,1.0,0.01818181818181818,0.8214285714285714,0.10714285714285714,DES
DyF8A0I0yiGIb4YoiJJA8RZNlb3ELW75FGDxihHCrVI=,44,4.834209459448047,0.4090909090909091,1.0,0.023255813953488372,0.7954545454545454,0.18181818181818182,RC4
vi+t0tpB2OlXJx/S/iE88GQLG1FtUmbKn9+W706QLR0=,44,4.925118550357138,0.3181818181818182,1.0,0.023255813953488372,0.6590909090909091,0.22727272727272727,RC4
EGFZyQJ8OvEwIPvdCJtU372wwo4TQhwXAEgTB8tIAZA97Yu8hFDis3x3kgzcuJZU,64,5.085479296672175,0.375,1.0,0.015873015873015872,0.828125,0.171875,AES
Jneoav/qyyj2hg4QuaTUshNpjPH7dDj6zUm4FwQbvnvxAocSK1woDg==,56,5.159771663013136,0.2857142857142857,1.0,0.03636363636363636,0.8392857142857143,0.10714285714285714,3DES
qY4ARB/9aSBXWPjQ8y61gKJ/3HkGSs9A4gVNKE7qBRPbP4SLI6Q+9A==,56,5.012188403968664,0.375,1.0,0.01818181818181818,0.6964285714285714,0.21428571428571427,Blowfish
zWl7F2zxfbOUw28QDYYJGups++8g90BDcxY471OBdD8H3EBB/BCnfw==,56,5.023885225969621,0.5,1.0,0.07272727272727272,0.6964285714285714,0.21428571428571427,DES
Vj5ZLlMZiIzdBCZlHXd3z4FQ0KcUMCD817AcZan3ilA=,44,4.805911448133581,0.45454545454545453,1.0,0.0,0.7954545454545454,0.18181818181818182,RC4
150e36e65280c27cc54cce69a15fab4ed4c6d939316af41d0595e2e138199432,64,3.83371157888382,1.0,1.0,0.047619047619047616,0.328125,0.671875,SHA-256
j6m4pdNJ+RobLIGO/XewmT25CYBqVwFn4RD0yL/CW1ktd22oZMSzqg==,56,5.329589073804688,0.32142857142857145,1.0,0.03636363636363636,0.75,0.16071428571428573,3DES
6Tb+MNrcqzrYO7GKTNxJtIds7u8eO3vMzvAy7acW50c=,44,4.925118550357139,0.36363636363636365,1.0,0.0,0.7727272727272727,0.18181818181818182,RC4
EzGMgd+2Bs2IB59i06jgerZIkpC/4nuY6wq3Nl+GnM4=,44,5.0048861640918405,0.36363636363636365,1.0,0.0,0.6818181818181818,0.22727272727272727,RC4
rd3o7PtZcu0VewcaHbaI22X45d2HlJ6ha/1B+pKShgs=,44,5.061482186720775,0.45454545454545453,1.0,0.023255813953488372,0.7045454545454546,0.22727272727272727,RC4
s/wP4RE26B7usqlzdsCVDFLxsZQDqrV2sJGgMWGhzgI=,44,4.877394335127368,0.2727272727272727,1.0,0.0,0.8409090909090909,0.11363636363636363,RC4
QBeCmnKsAy7V59ScWlcuu5/w4XkIJ6Gzeqb7MjAuMrgGXpS7ULDOiu37RUnD1a4zykmSbaaj2saWUQTm9O+3f15aPCuA30yzafMsbFuoG7pJd3yakHl1ZVDrjEPTjhSEVtoDBLq5Mu4izKsvAAqWtBinJanLqqGAcvpVmwlpUYzzsQPoadvMfQY3rs9oK3/y18lVwNwnGWvnGfIaKqiIY3ovB6GAnptcG5A8HtaKh/unxTp32Svz0C2gkPzo2Ax5M4RVJUas8EV8fTq2Jc1KwjDv3ISoZhe1hQzNiT29xMKWFGlRG5DC6Ov37zrLxlw87d2V3ZThwauPexcQ7cXPGA==,344,5.868799816484566,0.35174418604651164,1.0,0.01749271137026239,0.8168604651162791,0.16569767441860464,RSA
4fHYr0YxnEiMyxK6M17xotaSTTabvvhxr4dMQDDvoAhJ1OlmvjGA/A==,56,4.994680368408911,0.32142857142857145,1.0,0.07272727272727272,0.8214285714285714,0.125,Blowfish
2PztTeu/1MB9dY/ZT2lLbGrGbymCHFH5fxujopHriYY7LukYzX0fwg==,56,5.1375375112660535,0.2857142857142857,1.0,0.03636363636363636,0.8035714285714286,0.125,3DES
d97adb8f7867d1604bd9fc696a4b25fb6bd9ac23182fedd1bdf824d726a093d9,64,3.773786532577266,1.0,1.0,0.015873015873015872,0.4375,0.5625,SHA-256
AWKZHmYZ5ZJK/hEVGYwDF7sFZMqLUcgUSta8Ia7+bJcr9SJEPDyoOCzVkQdAahT+K9fqUtxK4j9/kRyzpELyd2LIKbM/UXph+o2APm1mn32A9Vllqmq6XmivwkGe4Cl2rkbZG/L8ujy/FLmQAjpSqxT9kIE1C0ObxhKKDvKL40uP/MGAUwIcS7xkSa6zcaX22c5GkTn6ISDVqRZtakA8FYe4JoyP6Zu2Y52geodz49nZty9tUBR2whZfPcjmXg5zElOdi22Jm5mXb/lRjzZiv/t/3atCdlZjNxhmb9WtG3vpRmOircXyZXyiA63LIY+iyakAZxQhOr6JhPyvVXq2gw==,344,5.842824919474044,0.313953488372093,1.0,0.014577259475218658,0.811046511627907,0.14534883720930233,RSA
922f8936ed1ffbe3ac57b141390f57c4d34a63bc42145de4bcdcb4b4963073be,64,3.8448100095016073,1.0,1.0,0.031746031746031744,0.40625,0.59375,SHA-256
nLk7ULKhq9YXpxLMj/41bdScU/1FOqJ//Q/KhukPlf4=,44,4.769328710078199,0.25,1.0,0.023255813953488372,0.7272727272727273,0.13636363636363635,ChaCha20
bduJz+DcIWUly3DwWTOwpm/xbm4ZUgxBqyXPnqcFs177oY2cNK7EPw==,56,5.195485948727421,0.32142857142857145,1.0,0.03636363636363636,0.8035714285714286,0.125,3DES
P9o4KQtGimBIuPsL+CnKlb+ZIYGsEZMP/QrahNuqsMk=,44,4.879664004902592,0.1590909090909091,1.0,0.0,0.8636363636363636,0.045454545454545456,ChaCha20
2YTy6YdZ4R3Fbx0GxDwlrNYMXy0zxWY+5fBfYCYiR81mjE4nNiVGEWcPtH7TzsKe,64,5.308364648336087,0.359375,1.0,0.0,0.8125,0.171875,AES
Fb7N4vkpLhaxDGadi1Cp2Y1ulgoT0/v22eB+8xqVG3H4n6f8YAIhvQ==,56,5.2803946541231985,0.42857142857142855,1.0,0.03636363636363636,0.6964285714285714,0.23214285714285715,Blowfish
6jJ3CyuF3lvZ4ZTKNtGJBYTDcwDyiyfQvtw36VzjDfU=,44,4.7261438343988775,0.3409090909090909,1.0,0.0,0.8409090909090909,0.13636363636363635,ChaCha20
+QZ0uzLKuQvEZPLFcjmCqVy42NtasVzHpI+B90FpEF4=,44,4.851365993588126,0.3409090909090909,1.0,0.0,0.7954545454545454,0.13636363636363635,ChaCha20
Dxn2DgVACJNsGLh3/SuOm35s6lv2PAj5ezHyVyvHz+zYS8W+NhmMqAy/Vov2EBR/,64,5.167434179450871,0.28125,1.0,0.0,0.78125,0.140625,AES
2YVFgHZt2THT/XPPepmjBvQItesF3Whx7TnruGqg5rJGTgkpNfwycA==,56,5.222446216661832,0.23214285714285715,1.0,0.03636363636363636,0.8571428571428571,0.08928571428571429,DES
2YCfcblMVsxhhA/xmLrkeNR8i3/+lrhGnfgJMZ5TcPc=,44,4.970573095811684,0.29545454545454547,1.0,0.023255813953488372,0.8181818181818182,0.09090909090909091,ChaCha20
oLax/LVQtK3s3CaPJfsclVR+v8YkuSWLE9jSWM3KVBDIlX83bVoE1w==,56,5.079589073804688,0.32142857142857145,1.0,0.01818181818181818,0.7857142857142857,0.14285714285714285,Blowfish
y3rypWP4Hrq/LaJaen0iO0t0hXYnGlTeYSRX7Fy1hAE=,44,4.925118550357137,0.3181818181818182,1.0,0.0,0.7954545454545454,0.1590909090909091,RC4
8265658e679ea3e219d8ef7aef5cff3adb93d466c1886ff8e94a021f12b52d30,64,3.878274219659049,1.0,1.0,0.06349206349206349,0.390625,0.609375,SHA-256
bljxeG/E0lM1NQWeyPOPFoZnW992x+tc98VgIinfIA91/VsNhD9Ulg==,56,5.086559779618317,0.3392857142857143,1.0,0.03636363636363636,0.7321428571428571,0.17857142857142858,3DES
qBxsXIgIOMifaqKgDgfnZ7TEHoqJNOdUZTXzy9//KRN0I8kf9njEJQ==,56,5.039148671903074,0.25,1.0,0.03636363636363636,0.8392857142857143,0.08928571428571429,Blowfish
f1pLQpN+C9EIUrzzfxT2EGKY9Qh4TdQGKnW4QY/Hz+/gLxOntSLw5A==,56,4.99468036840891,0.25,1.0,0.03636363636363636,0.7678571428571429,0.125,DES
yCKPXXD273YzGj1r1Ux4T81oMcXzwEH5PcrA+ZiPQQQ=,44,4.890805482076981,0.3409090909090909,1.0,0.06976744186046512,0.75,0.20454545454545456,RC4
uOu2L++n6ej0kfRJHTvlM2uZKNYd6m8NyaXSsPQJU8U=,44,5.0331841754063085,0.25,1.0,0.023255813953488372,0.7727272727272727,0.1590909090909091,RC4
QI9rxrdcvuxlm2fPGnZzQyIPmkjvKl05QZLHW+N/wc6Uz0Gnx30kcNq8spXFXZBt,64,5.253524413893479,0.25,1.0,0.0,0.828125,0.140625,AES
DFGm35P3w1fgx1rbSdBt37kLse6fjttEFhzcycssDnYLRB8QSOYNhQ==,56,5.12405737729885,0.4107142857142857,1.0,0.05454545454545454,0.8035714285714286,0.16071428571428573,Blowfish
Wo/iLi9DEDfKAwVqBzjs3m2RAPF1OGelqRJxzlxX5d4=,44,5.095795255000932,0.36363636363636365,1.0,0.0,0.8181818181818182,0.13636363636363635,ChaCha20
b92gQLkRMmN0xi4E61mwvCdNEYBwfCOZ2OiQ5lVxayOe1A/ZWsWDmwUnlF8Yr1pntp8TXTLt5ZjMP2Jiis1OZo4nkKkqITm9rtBBOxpoeqRmO+5PXZnHC3d3tw18bzXZQiBarSrMGFA6PCSLXk3gST55AHXYRbb+qJCgoYc7/q5B/fK7ahax5fFZ2Iy6gbC0BtMIRzGoJe7idY3tba35JR5p06eT9/E1PYH4ld+wlxkUytXwVDGZmgVsnoMNVdXSeulrqPjE/zuV/a24mRFtJhfjr4kuq0z1rExicAxcBFuGpC4bAhbfncUhy5rNLJf8TneiDDT7WXOgkdYBXhXINA==,344,5.929828685661839,0.35755813953488375,1.0,0.01749271137026239,0.8168604651162791,0.1511627906976744,RSA
861639f6d40fd89debccfe78ae213033923eca04c9b9597f9a9edd701c16bbbd,64,3.8716718842411786,1.0,1.0,0.07936507936507936,0.4375,0.5625,SHA-256
94f6b8fa54fc129b729b8c64d97ee692be7483e6d815c383180020c87aaf73c6,64,3.931957674083736,1.0,1.0,0.047619047619047616,0.34375,0.65625,SHA-256
cC5KHny85Qw6m76SbU07gfso+NFbAGpYFpucecbk8LgG/Z78BXTl4g==,56,5.168525680793011,0.44642857142857145,1.0,0.01818181818181818,0.7142857142857143,0.21428571428571427,3DES
FZ5pVz3JxUXmZDvPxc+ek3IY0N2cQoWZVY64GP0L3HHo7JcfoRzd3e1eVSRxEG8C,64,5.179229296672175,0.390625,1.0,0.015873015873015872,0.78125,0.203125,AES
Hu+4fBU9GVCJPvbkeb6gTUcLsym/HJouWoAQNJw8Ku6RdLXcD1yZ3GGQoVFzG5YIcfvwQtbe7Dcvxb4C9eBgXXRfrPALzgOBlxkbf0963ZfMw7xbhjTS3xB7+fjDE2g97zb/6YL4ye1KNQi3E4DI3bHq4FNvjY9ehZM8c4F0DIfgwhclO05doCoLl8fZah7ocuX0hA9LEDo+zUwRFG2194URyFLPTgaSUhPt8o0HtQM+3WVBwY3N/CIz+74vDxvz8YNXL3Nofc7ZwFkWQrv37ry+pmrEnxANgrr9e0135w/nX7oNL3dZLHyeg8p0IzVHeUfiFWeRfO3KipkR0Ych6A==,344,5.8548071690264,0.40406976744186046,1.0,0.011661807580174927,0.7761627906976745,0.18895348837209303,RSA
giMXKLFgkn+mlEloYe5GnxmiJvBPezMVoVWGxIt2T+eatYnrUoIKEiOgLqgLMgRVIUHBAosSdwoiesPg6Iq5S5HvaQn0nagljxveq7FCsU77EMiwsHSXc6/MAZfE3dM6tnFgb3n2YWDgr+BT/WigOpFMbqCB6Ec8FWPt8XIBmKWOW4DR50Rr/PatX9FffRjjLP8KyFOnluwsG+W03VFSheLfYEAy4Ekb3uWonevdRaRlruJ0BNiij7oZ98aXpugdKq2bw/pjzCm03iJ1DVS5HknsGGGhCtpTomsnpgpeaOTrs4JQyfHaD9zuuhIzPCPiHvCWP8a+rK8I8om3034Beg==,344,5.8815924796259145,0.32558139534883723,1.0,0.023323615160349854,0.8401162790697675,0.12790697674418605,RSA
6OUiGBLTaQq2zrApdqhwiJgUWOBLXX6CX7frEWnVhC8=,44,4.851365993588126,0.3181818181818182,1.0,0.023255813953488372,0.8636363636363636,0.11363636363636363,ChaCha20
VXAg2rNMHu/GuvwFrNFQts1mXXuUiikyEUPgieaSqX4=,44,4.834209459448047,0.20454545454545456,1.0,0.046511627906976744,0.8863636363636364,0.06818181818181818,ChaCha20
cThAaNYTe+Dsvc1463MdkiMgec+1QPhI3HvBNDjmMytr5ErVRx/R6JgrvR5jyxLZBi2WxjUcoPnPOeTD/+gNy8MjopyPrsES5/DuTQK1FAHyHCa7MTFHsuH5/Z986ztWJ7dBFj88fPyc1+k9OEP0czVkB0POjXTemSeYDDAustLB8BcIqX4H/816KJ9E909pqqfZg3MyjakcLab1UhF5mKozCjPip/NGlafDqUJePdROW7pcEXvF8Q/F7hQApKVTDzHOPmppIOZRZVpY15JCd8Jl37KWBJUPUKvq9b/tae28nQsYA2i5ndIi+acGd572yHwH146xXQetmQtmNo4CcQ==,344,5.901700273025942,0.375,1.0,0.014577259475218658,0.7906976744186046,0.16569767441860464,RSA
53b27b2a3f1824671a9f0733da6a9b754d5b341654d5e3921830a80989cd0212,64,3.8694576740837365,1.0,1.0,0.015873015873015872,0.265625,0.734375,SHA-256
clYb9CrlYWyWvMiS+PK/HOka+QkJi/k25eW2K0tOTdRECyQ8s3JN2w==,56,5.124057377298849,0.2857142857142857,1.0,0.01818181818181818,0.75,0.14285714285714285,Blowfish
TUAP0j4dSdiFQvitfJAyAxEWcSCzQXnuXXnYvWavu9HBmD1ZjkiRHwrd/ko4qztY/vOjBoulCqAezumtPn+Oe2wPLXKK1/0lIkm0MTl9wc2bXx6dSW4bA8ADQgV1Qyu9MnnIg/zvJJ7xaeGn8gETAauJQXBHsOlAScpSgbscj021xLnRR1uizY4v6hnezSwYoPtm9q1hG50kMaGKP1oWz4lA4UbZWg8RpNbbp4BgD9+mtwOuUqtOSo0HSewTI6lx3ov4KdjOsmfFMXAulGuZhWXsHCmzLRp7X97chG5ecSKMENuKlT74zFRRwYjzfRozAmhueFEtEVYAsOsCnO3FMQ==,344,5.869528980161437,0.3168604651162791,1.0,0.023323615160349854,0.8459302325581395,0.1308139534883721,RSA
h1Hfl/lRU+hzK5oeQfNzIgfOFcWxhG9euaLBaGAMbFWg608CDKARgy+nibU81T5lmhk6jYwPlds9x/pBw31GAN2GPEQ9dx/NRI73o5+kCC95IceUqWEKwquZ08DWVivH2HpZG9YSKBKjiXTXDaa2x1UlT/IM6bcus49THo/M303BIGmISmBV/Kx1qZSMaZ2HwGHnw2uo/KDuWjpzNwie4YApiemsPGslSeG1WFMKdMlquszCD05d4kY6y6WmM9pbI5gmYy8Pw/qz0Qle1aGbq2Vz/ZU6JqJFJN8MTahAWIXaf5onYZPyT1V7IxhRiqfLxIq0EqgKM7EZFg3tm/RNHg==,344,5.868181249998305,0.3372093023255814,1.0,0.008746355685131196,0.7936046511627907,0.16279069767441862,RSA
G4pe47S/Faka5886yWyNlvrx9VxwJPbGZCCj4lcuvIc=,44,4.942275084497218,0.4090909090909091,1.0,0.046511627906976744,0.75,0.20454545454545456,RC4
4cNyKn7yS6ADiELdSey/qRPNe0Tjj93H2jv8vGXSjE02i50knnXbPg==,56,5.003434386188787,0.375,1.0,0.05454545454545454,0.7321428571428571,0.21428571428571427,3DES
IdPA+B/xjVEBLbEfSXbYAb8VA2U4QDlotCgIuHqiMmQFjwFwDkl/ZA==,56,5.15101764523326,0.375,1.0,0.01818181818181818,0.8571428571428571,0.05357142857142857,3DES
aRVk6Q8S20wVt2dWszo7zuCD/Afr9mIW+NJAkB0J34BTu0t2X53kx/SPTv8CDBnLVuG8iU8DvPM2+0Pp0eaIreSmq8gPVz4w143srCzYVFqhujq+jPDGIaZAqKWLJkYj6bBH7kTZ+IrXfqJ56d1OTV/NzY4b/GDdX5CoUeryAlRCaLhzDmWW8Yd6otZDmP3uE64fTB82ls4IdhOaUJEfWWXjA4pdxHtoUbBSv37Tqt3FpwUt5VBY0Us/vTV//v+pjJQr6ARPZq99Bg1D8H6yie+Ihtpgfru3J5xJMCERKSjlLdEpn0JQhlncXUjx6E8fMD0HVoi+BfXxsX57G1Xo6A==,344,5.901113165498906,0.3691860465116279,1.0,0.014577259475218658,0.7732558139534884,0.18023255813953487,RSA
4cFz+xRMqsg+11AmmJ9U+BWQkwpMoC8vJxjR0j41DKq7/6oTA1e0QA==,56,5.066108939837483,0.375,1.0,0.05454545454545454,0.6785714285714286,0.21428571428571427,3DES
zAGuv3lDRCTLY2FrEVjADFKlnblMrkNHwHtlCF3vFaApUjpVD0jQIQ==,56,4.945485948727421,0.3392857142857143,1.0,0.01818181818181818,0.8928571428571429,0.07142857142857142,3DES
I7gv0SFzFjv5D1CQw57DcoArL6kk4pi45R0KzNAE7bMWoDgB7VJ1gQ==,56,5.016914520155993,0.4642857142857143,1.0,0.03636363636363636,0.7142857142857143,0.25,DES
ClpNESilXeFqr2nGme+dX/796OYYBrVmeuYju9JxhVm23izoRBEQug==,56,5.110577243331644,0.30357142857142855,1.0,0.03636363636363636,0.8035714285714286,0.125,Blowfish
ngAPYI7XTD1HsEJByQavsEXwyb2Hfl9eYJzoFDTyKts=,44,4.925118550357138,0.3409090909090909,1.0,0.0,0.8863636363636364,0.09090909090909091,RC4
6rPMBKbdh7kIDNzLw68rvuuXi/uxzQE5e+6Eu30DaCEOG0P1wBW97Q==,56,5.137537511266054,0.42857142857142855,1.0,0.03636363636363636,0.7142857142857143,0.21428571428571427,DES
jZwAchDs1JnGnnALhVGqMbDNzSu6kIK9yHX3lkONd1RFhMf7f/OZnM+ZVeLB0RX2,64,5.277114648336088,0.3125,1.0,0.015873015873015872,0.84375,0.125,AES
IOjHKRFvewd6jFAYFbCfbm+zN3WQhoVGK6tS8fEMIKiH5ASFvibgqg==,56,5.10182322555177,0.35714285714285715,1.0,0.01818181818181818,0.8571428571428571,0.08928571428571429,3DES
60fX3DosQrMfaQsvXWu3BZW/J2Wqxut09Y/IKNewwa626cs9ExPNceHGI8ZMtqEA,64,5.120864648336088,0.390625,1.0,0.015873015873015872,0.78125,0.1875,AES
yk3o00wygBnDtXfZzRu5914zh1KByacLyCCtZ7vah2E=,44,4.868522527728205,0.45454545454545453,1.0,0.046511627906976744,0.75,0.22727272727272727,ChaCha20
O8Fu0DR3TKnSmJLd9DcwdZWShFgJV8ufGOSkwAjqlBfUA94033UdinYsZi1PJGowu5cQCQfJfInRVXxqKp8ykMeSmXZHaHMMGGoQyvJC3505ebHp2UbavlErm2xmQhLv2zDg3TgCfFzm9L+j4eUcSEmpUjd5Ot57bMLCBHf7nNWor33+MMPt4ddzpYGLaAGZxWsq9NrMeSYs/exvT5MfGTtakUhvuA3Lxp1MUwUUWu+2X/WYsrDJssfx9uGvwQC51PmlduhGJ6CdAueNIyspc+XHtAT4vnegz66cFPP1NFK1FYbmanF3V56ytXuz/DK5yVmnw9qXU3U3x4EbA45jbw==,344,5.89908433923684,0.35755813953488375,1.0,0.03206997084548105,0.8168604651162791,0.1569767441860465,RSA
j0nAM/GthecYqoavv9vMBdZOuuIzNiZNQqGsMfOZHIg5yAWl47FV8Q==,56,5.231200234441706,0.26785714285714285,1.0,0.05454545454545454,0.8392857142857143,0.10714285714285714,DES
EIzl5u4iMb/HahMWXUIXNwNrQZoYHP970ebGKBBjEJfozpXRHpa2xA==,56,5.244680368408913,0.30357142857142855,1.0,0.03636363636363636,0.8392857142857143,0.10714285714285714,Blowfish
sIJIwIzD0GWUuSlagLWMS3TqhOY3j/SjsE5jBOCOc2Dg1ws7Bp7lDg==,56,4.962993984287173,0.30357142857142855,1.0,0.01818181818181818,0.8035714285714286,0.14285714285714285,3DES
9PJsGmOhBWYRXBwRvNeucidwaqgCPZJpBJ/zLgw1okFVx8cWPEEUa1UfauMhCLV0,64,5.253524413893479,0.328125,1.0,0.015873015873015872,0.90625,0.078125,AES
RtiSQr0vuztHbzTeqdCZtZVbd2TFedB7gJxa6n83qwI=,44,4.970573095811683,0.38636363636363635,1.0,0.0,0.8409090909090909,0.13636363636363635,ChaCha20
lkKLvyS8/35P8OLiDGxTiQkmywQNPPwQYT5ID6LNLrfWZf0F/u2kPA==,56,4.958966082694626,0.25,1.0,0.03636363636363636,0.7857142857142857,0.14285714285714285,DES
BpP+z5LKOOhUfj0dHSdhRKpdMMCs4IUVWn7lm3aJw/CAplnU/4an9A==,56,5.074862957617359,0.32142857142857145,1.0,0.05454545454545454,0.7857142857142857,0.125,Blowfish
JsnX8NqAY/SAYANxSwkJ7y/UR6nzhwe+TWi0ixfdEAg=,44,4.868522527728205,0.2727272727272727,1.0,0.0,0.8181818181818182,0.09090909090909091,ChaCha20
IzJhut1cbAoBLXi8HhxfIoPOHwnlIelwcwFRrctuPM2gSU5GTuY201yJobzPMf+A,64,5.179229296672175,0.296875,1.0,0.0,0.875,0.109375,AES
jlsL2GpLB5ezWJ4wHf4U0+sUZlGUlSGPvkwSuG23PqHk++Z1rzwEXQ==,56,4.932005814760214,0.21428571428571427,1.0,0.03636363636363636,0.7678571428571429,0.14285714285714285,Blowfish
OjP1nIKHHHz+7tCqg6QzL/4EwmxezD3mnwnhlbMItGVCNNMUImVLFTqP1q8x4LafCwUCgT2nCk3b/NvRbhalUgoHHA2FYmV8bmoecjCnOunZVjPEnOSjFq/jA2/QCyHXitMzlUeZTNXrk6QxgYCJ3BFJjszME0xr3rrnc/awNF64I1a4kRrENaNW/fV8slJFDyFCf5hoOX00AuHPRqVX1M7f5cd2or16IzxjVwR0LmYM6O4Y4wPwQIbMV9fEGiyx8S2IKWoW/r/C0tq8uKiv4Pkw9xcxuOt0b/eXGyen2Kr5qQF2tu5Zfo/KfNBSLNgow2T8313AYG1ufiugJTRPcw==,344,5.864768975174617,0.3313953488372093,1.0,0.02040816326530612,0.8081395348837209,0.15406976744186046,RSA
CGXUtCWtaxtbpxXyAJ0tRQM5dVyiJLy6rgFatIEU1XRVl3kqNQFoBywjKDDXH78U,64,5.21305425036562,0.3125,1.0,0.015873015873015872,0.890625,0.109375,AES
/ScCnlKyPkbYtjppOzCqO3wTeygSpgxrhHsMWGQoiFAv/MV0Hxn1KQ==,56,5.258160502376117,0.17857142857142858,1.0,0.03636363636363636,0.875,0.05357142857142857,Blowfish
VhtLfzYzokuT2zXW4dIJftZfOgne2Qmev0Sj8Aeo+3wikcJKCUUVUvyO9bIP1pTP,64,5.359069531114784,0.296875,1.0,0.015873015873015872,0.859375,0.125,AES
e26ccef246e7a30c76d74c5c485510b824bd72420a4825ee6ece685356ecf9ca,64,3.7570488277869583,1.0,1.0,0.047619047619047616,0.390625,0.609375,SHA-256
rADqwO/bD3Dby0wTsPuvqj53WhNqR2j0SJ3qMER3TJUJOmd1Fj5cQAng/b3KjkJ7,64,5.045009133144316,0.375,1.0,0.0,0.78125,0.1875,AES
ibkjEKoUa5J8p+w55sohW3gZu3I17yerb+FW773MCU9t7y1nZhN07g==,56,5.037365359936825,0.4107142857142857,1.0,0.05454545454545454,0.6428571428571429,0.2857142857142857,3DES
dmzTTH4Dckck/bw4HR82Dlg4LvAII4ozYqnrbD6cg+C+ofu2oesuZA==,56,4.981200234441707,0.39285714285714285,1.0,0.05454545454545454,0.7678571428571429,0.14285714285714285,3DES
Ed6f8loHgJPwZfZUq9tO7ePlddBpzcaJE2kav2t6xhI=,44,4.896820539042672,0.4318181818181818,1.0,0.023255813953488372,0.8181818181818182,0.1590909090909091,ChaCha20
qqx2OvhukNwbPQvjjffK0dmpb3qJ7pxGOHHjFN1JGMPyhv0gMoZT+Q==,56,5.016914520155992,0.21428571428571427,1.0,0.09090909090909091,0.8392857142857143,0.10714285714285714,Blowfish
f0tEgzVszKp0KEQh+Ql47dLM445Cau+ZiOkSykukD/q8CECcY0D00Q==,56,4.9612106723209255,0.4107142857142857,1.0,0.05454545454545454,0.7142857142857143,0.19642857142857142,3DES
fOrGMgctbM5W4S4lUoWF8oLJQzlHVo8fbwTArAaDuVY=,44,4.896820539042672,0.3409090909090909,1.0,0.0,0.8636363636363636,0.11363636363636363,RC4
lGE0eI9VCGo7WqJoaXL3f6IEEB4/DDjMKp+j4KtKG0qaYjhgB8s4sA==,56,5.0613828236501535,0.4107142857142857,1.0,0.05454545454545454,0.75,0.17857142857142858,3DES
NOVc1arhY70NFU9JxMM1nzQGdBWjpwD1fTLvAWZdmzpyvRQc5CYDQg==,56,5.244680368408911,0.3392857142857143,1.0,0.03636363636363636,0.8392857142857143,0.125,3DES
DKdYMu9GcQHHCZOulRrrGFrZ1x+wUyYD/zPd0gRwHxLS1okslgJtitsNaxR8jd3N,64,5.25352441389348,0.234375,1.0,0.031746031746031744,0.875,0.09375,AES
9qE2MdO6716qz8ZZbNl0jrwpD+39gmXlfzPzOEaqE6xRyRHlafstQA==,56,5.132811395078727,0.39285714285714285,1.0,0.03636363636363636,0.75,0.19642857142857142,DES
sUxce0irRib0cp7x+nTb0hdcRr1uoltdGKnydv6fwHE=,44,4.862507470762514,0.38636363636363635,1.0,0.0,0.8181818181818182,0.13636363636363635,ChaCha20
jyQay59ilVquHIpZ5Cii1a3xEcLGTlJDPFw3MI8CYjvDlO3MmIyE83Y6pjAiYYXKwEVgvbcmp2YBGxWsau4ajCVdXviZ3sl9Sk9o+dZkA54MaPl5W7zO8XqcxGpDopmNHweLRwbOO0XjdU7bvmApdTzHNO5HUJu+SUBBXfTcgs277cYXdrrUqbFgHnmfS3R0q9S/63tm5AI0Uc+HLJfuWjWCajqdTMsHFl28ecrPZmKmrGOb6JWIK2KlceL7BH9/CK6GlxWToyjtNiYuX2NSiHMKsHaQINZ/XwvXPJeiwT5TlLDFoEx9+88h5eD7nb7mQtw1mp+cAHGIhTWqPdxZcQ==,344,5.902177930686803,0.33430232558139533,1.0,0.023323615160349854,0.8255813953488372,0.14534883720930233,RSA
3XKT8NlOK3I7AMWDKa6vmOjZVYRSTedvG3MMQQBG7eA=,44,4.771598379853424,0.3409090909090909,1.0,0.046511627906976744,0.8181818181818182,0.1590909090909091,ChaCha20
XnCeH+tC0noc2HII+qySAVxqw4aOLvPEN3fgAzyMSjmJfxggu8xvnQ==,56,5.159771663013135,0.26785714285714285,1.0,0.05454545454545454,0.8392857142857143,0.08928571428571429,3DES
WJS6n90bN5Aj40DLpKY5qjbxVs26oll159mpHRL9gsI=,44,4.879664004902592,0.38636363636363635,1.0,0.023255813953488372,0.6818181818181818,0.29545454545454547,ChaCha20
RoL06TV8UvMIDrFa4jNDKbR4ZoQ8nKsjBWUJi8iJUM5fefAcwc06qQ==,56,5.10182322555177,0.39285714285714285,1.0,0.01818181818181818,0.7857142857142857,0.17857142857142858,3DES
